2,50
26,50
9,50
36,50
46,50
41,50
15,50
12,50
14,50
48,50
13,50
13,50
24,50
43,50
27,50
31,50
42,50
33,50
0,50
22,50
13,50
26,50
30,50
41,50
7,50
7,50
32,50
5,50
27,50
15,50
18,50
37,50
41,50
7,50
1,50
33,50
7,50
41,50
4,50
47,50
37,50
7,50
21,50
24,50
20,50
7,50
36,50
0,50
31,50
17,50
14,50
10,50
47,50
42,50
9,50
12,50
4,50
35,50
44,50
2,50
11,50
41,50
23,50
9,50
8,50
25,50
5,50
33,50
42,50
14,50
8,50
5,50
43,50
43,50
43,50
36,50
20,50
31,50
41,50
23,50
1,50
48,50
24,50
24,50
20,50
42,50
36,50
47,50
36,50
43,50
12,50
44,50
13,50
46,50
26,50
35,50
38,50
32,50
12,50
6,50
33,50
12,50
27,50
32,50
19,50
27,50
40,50
30,50
38,50
4,50
39,50
10,50
45,50
36,50
14,50
33,50
33,50
20,50
47,50
35,50
48,50
3,50
47,50
36,50
37,50
47,50
43,50
18,50
36,50
27,50
22,50
24,50
17,50
5,50
20,50
25,50
8,50
24,50
44,50
18,50
48,50
49,50
28,50
30,50
5,50
36,50
24,50
27,50
50,50
44,50
15,50
9,50
44,50
17,50
25,50
1,50
36,50
44,50
19,50
25,50
40,50
29,50
37,50
32,50
4,50
21,50
19,50
44,50
23,50
4,50
47,50
3,50
14,50
48,50
22,50
49,50
48,50
30,50
42,50
6,50
23,50
5,50
24,50
16,50
19,50
36,50
31,50
47,50
42,50
45,50
5,50
37,50
3,50
18,50
6,50
41,50
9,50
3,50
5,50
44,50
34,50
5,50
4,50
40,50
20,50
18,50
28,50
40,50
50,50
21,50
6,50
18,50
30,50
23,50
1,50
3,50
41,50
29,50
17,50
36,50
4,50
48,50
42,50
11,50
36,50
35,50
39,50
29,50
49,50
16,50
48,50
15,50
11,50
11,50
48,50
20,50
20,50
3,50
44,50
49,50
45,50
40,50
29,50
24,50
26,50
19,50
10,50
15,50
11,50
18,50
30,50
23,50
46,50
46,50
7,50
3,50
12,50
43,50
30,50
6,50
45,50
32,50
8,50
33,50
37,50
43,50
19,50
11,50
47,50
35,50
7,50
30,50
39,50
15,50
24,50
12,50
6,50
49,50
8,50
2,50
21,50
27,50
37,50
3,50
27,50
37,50
28,50
