22,125
47,215
46,180
1,225
39,105
49,155
47,230
0,185
16,105
33,130
1,170
20,235
8,65
30,140
40,200
6,240
33,95
11,145
4,10
22,20
19,100
30,100
0,170
3,170
49,110
1,125
34,205
26,90
23,145
44,240
46,185
31,150
43,90
45,130
7,215
50,50
22,20
47,190
33,150
4,70
39,160
26,180
45,95
10,215
10,235
12,220
11,185
14,25
38,35
32,195
23,40
36,225
35,70
42,230
18,235
12,80
40,20
18,5
25,100
28,5
4,0
49,75
12,85
40,220
10,175
12,115
48,50
18,250
6,150
8,225
39,175
44,105
41,50
14,230
2,155
35,200
21,90
0,25
35,60
33,230
46,130
48,40
10,115
21,230
11,185
33,230
21,145
17,150
14,45
48,55
6,115
44,0
32,5
47,190
21,85
47,110
31,30
4,145
33,135
25,100
37,40
5,40
32,235
35,5
22,150
38,180
40,25
0,65
49,15
16,35
13,225
17,205
10,220
38,100
20,140
0,110
22,210
34,165
30,85
2,5
38,85
29,80
14,245
17,245
24,160
4,150
18,25
20,165
18,5
49,140
40,185
41,115
11,110
26,175
42,0
42,75
33,185
6,80
46,125
25,180
14,60
17,90
36,185
8,45
21,210
49,140
35,25
27,195
26,140
36,30
38,200
28,140
17,5
15,220
18,210
30,195
0,5
20,20
48,55
40,225
16,80
40,50
35,150
37,80
44,95
19,30
33,70
34,25
2,220
47,220
3,80
42,235
30,160
49,195
14,225
39,120
47,215
1,115
38,110
31,145
44,125
48,60
39,35
34,240
21,95
34,230
46,165
7,155
11,35
37,205
40,100
5,220
30,70
44,160
49,140
40,185
5,0
48,145
34,175
33,25
10,45
11,170
16,180
4,45
29,50
50,100
0,130
38,175
48,40
32,220
39,130
23,40
34,195
40,70
50,230
40,240
10,225
35,90
12,125
12,110
15,150
38,10
29,35
31,225
49,75
1,170
5,125
32,25
38,40
45,55
10,110
18,45
17,175
21,130
39,50
30,140
39,225
49,120
18,120
21,140
11,130
6,235
5,150
45,160
21,170
4,15
42,230
45,155
13,80
39,35
41,190
9,20
5,115
0,210
33,150
4,30
24,165
23,5
45,125
3,225
39,65
9,100
43,190
26,160
41,15
24,225
50,115
9,70
12,135
19,205
39,35
6,185
23,225
13,70
35,20
21,105
18,120
48,70
15,220
34,145
5,85
46,170
46,225
3,175
32,230
43,120
34,80
30,225
46,70
1,150
5,170
0,235
34,50
9,235
7,205
1,130
29,65
45,100
29,30
3,245
45,125
29,250
7,45
2,75
46,100
17,100
35,60
11,75
8,80
2,190
24,55
26,85
29,115
31,5
5,40
48,240
37,65
32,185
47,15
39,250
21,140
50,200
44,235
33,155
7,245
36,115
44,90
48,225
43,100
36,215
35,145
47,230
13,135
42,175
18,90
21,200
49,235
11,240
46,0
10,200
18,205
17,170
5,250
26,150
29,160
47,30
40,120
47,70
22,110
32,10
2,135
34,230
46,45
16,205
18,185
20,50
23,155
3,155
43,135
36,25
25,145
28,180
31,170
0,80
42,145
23,245
45,80
21,185
27,20
20,250
23,205
1,135
45,10
20,0
4,115
27,105
20,65
29,60
38,35
4,70
30,0
6,220
21,55
44,35
37,190
26,225
8,220
46,35
5,205
48,100
13,190
45,10
35,145
34,75
11,155
48,165
35,115
34,150
11,70
14,175
36,195
47,60
6,75
7,90
35,20
11,155
2,5
11,155
21,175
42,20
31,160
25,215
21,205
17,15
39,20
26,115
5,195
38,150
48,75
10,75
14,215
35,110
11,85
21,130
18,170
47,20
30,160
5,225
3,195
39,45
23,235
15,180
11,45
30,100
50,40
40,180
7,5
17,165
40,225
2,250
25,85
36,50
25,110
20,150
48,210
31,225
39,115
16,55
32,70
43,20
47,215
27,75
23,70
6,65
21,100
29,100
36,110
47,245
22,215
13,205
36,140
7,155
44,50
43,130
0,105
41,110
2,215
6,245
31,150
45,215
49,10
15,160
33,30
44,45
21,185
2,15
34,240
18,165
19,185
29,150
50,165
19,105
20,30
30,185
43,185
31,130
27,145
49,5
45,120
48,145
38,5
48,65
32,50
10,70
17,225
24,205
36,95
38,215
27,110
4,140
3,20
31,175
24,190
11,45
22,130
36,245
44,65
44,235
46,170
2,165
26,55
13,235
12,115
31,215
13,15
23,135
50,190
12,105
42,215
34,100
17,65
1,135
11,70
15,105
25,20
24,80
48,180
40,155
16,110
16,250
34,85
29,100
26,230
41,200
1,150
45,20
30,45
22,55
22,15
25,120
28,250
16,175
32,210
49,235
25,40
30,30
29,240
30,40
14,115
33,205
33,70
5,130
21,210
48,180
44,250
5,35
10,120
38,245
28,200
34,110
24,90
11,55
2,30
24,25
28,165
27,45
36,25
20,235
26,195
48,95
11,65
36,185
20,30
49,65
3,245
5,10
24,230
8,160
6,35
48,230
21,115
12,165
47,205
9,170
47,175
18,145
25,130
46,50
17,60
44,205
11,170
11,160
12,240
46,90
7,70
28,60
50,160
24,125
25,145
39,190
41,200
3,50
17,220
27,185
40,80
3,200
37,55
33,155
46,110
0,215
42,185
49,65
6,135
1,45
42,20
17,155
34,120
34,110
14,245
2,135
45,170
1,5
41,0
34,180
25,230
40,215
2,5
33,180
11,200
3,90
41,225
3,50
40,65
20,215
30,135
13,235
7,145
38,15
30,40
25,75
11,155
32,145
22,110
31,15
21,120
41,40
7,35
25,5
46,215
12,165
12,250
24,160
29,65
25,170
26,65
36,135
26,155
5,25
37,5
30,230
43,115
24,150
49,70
16,220
5,150
24,75
48,95
24,90
20,130
31,85
10,50
12,65
46,115
26,25
46,100
18,210
19,215
11,75
43,70
7,140
49,35
14,30
42,140
6,165
26,100
50,20
19,160
11,160
24,215
46,175
41,65
16,35
15,25
34,140
41,5
36,185
6,80
35,130
49,170
4,240
34,30
21,175
11,70
18,120
11,190
49,170
2,210
16,45
28,200
28,110
39,205
18,90
36,65
45,65
22,190
34,220
33,75
22,250
40,200
22,130
0,160
18,200
46,185
41,185
6,50
24,95
10,95
26,30
28,215
24,220
24,185
16,215
36,120
14,100
46,170
7,20
27,245
16,155
48,245
8,205
27,180
